family,family_label,task,task_label,scenario,scenario_label,model,model_label,seed,metric,value
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,147,RMSE,0.0107231336065958
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,148,RMSE,0.0112119086575379
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,149,RMSE,0.0113239582539981
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,150,RMSE,0.010918814107951
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,151,RMSE,0.0107707395819344
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,152,RMSE,0.0103636425338796
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,153,RMSE,0.0102506582357126
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,154,RMSE,0.0103305956614555
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,155,RMSE,0.0106565842110007
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,156,RMSE,0.01114653193394
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,157,RMSE,0.0105548995837265
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,158,RMSE,0.0113093631403496
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,159,RMSE,0.0106934255867867
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,160,RMSE,0.0104719434241611
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,161,RMSE,0.0107803607471591
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,162,RMSE,0.0114700373331415
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,163,RMSE,0.0112694758999601
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,164,RMSE,0.010845002874034
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,165,RMSE,0.0107738909440458
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,166,RMSE,0.0109777941556924
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,167,RMSE,0.0107659193500642
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,168,RMSE,0.0109895001748038
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,169,RMSE,0.0108554897152363
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,170,RMSE,0.010299897965243998
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,171,RMSE,0.0104911744816843
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,172,RMSE,0.0102344354511656
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,173,RMSE,0.0105223437955542
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,174,RMSE,0.0107924768811452
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,175,RMSE,0.0105329704662227
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,176,RMSE,0.0109993357550745
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,177,RMSE,0.0101784632730836
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,178,RMSE,0.0118164558507165
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,179,RMSE,0.010317918646874
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,180,RMSE,0.0111023463420308
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,181,RMSE,0.0099116076456667
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,182,RMSE,0.0105748222997018
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,183,RMSE,0.0104863535715556
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,184,RMSE,0.0109516869477142
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,185,RMSE,0.0108166966670674
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,186,RMSE,0.0107958610003693
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,187,RMSE,0.0108828278080362
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,188,RMSE,0.0108353866857312
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,189,RMSE,0.0100793302287109
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,190,RMSE,0.0111863770472007
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,191,RMSE,0.0102134172781636
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,192,RMSE,0.010810512105236
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,193,RMSE,0.0107527489556382
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,194,RMSE,0.0108390741061788
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,195,RMSE,0.0106440207859214
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,196,RMSE,0.0108292924660821
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,197,RMSE,0.0106246165196184
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,198,RMSE,0.0105738424580033
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,199,RMSE,0.0110438805477134
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,200,RMSE,0.010472649029845
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,201,RMSE,0.0107415792468965
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,202,RMSE,0.0110073526452615
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,203,RMSE,0.0108318630150663
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,204,RMSE,0.011250553522736
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,205,RMSE,0.0105200943635971
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,206,RMSE,0.011346106019857
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,207,RMSE,0.0104403655268882
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,208,RMSE,0.0107731071368995
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,209,RMSE,0.0104794412411582
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,210,RMSE,0.0107015242103084
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,211,RMSE,0.0105055701837444
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,212,RMSE,0.010768141965671
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,213,RMSE,0.0112102495143049
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,214,RMSE,0.0101682821386572
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,215,RMSE,0.0109910293363757
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,216,RMSE,0.0106698935482689
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,217,RMSE,0.0106300058195276
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,218,RMSE,0.010553854578053
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,219,RMSE,0.0107002889744119
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,220,RMSE,0.0104524333758649
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,221,RMSE,0.0107500420324213
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,regression_50_all_samples,Regresion 50 muestras,C_environment_microbiome,C,xgboost,XGBoost,222,RMSE,0.0112337388592062
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,123,RMSE,0.048729193270917986
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,124,RMSE,0.019112337532560853
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,125,RMSE,0.04871737870233797
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,126,RMSE,0.05622276411825311
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,127,RMSE,0.014211219166836554
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,128,RMSE,0.014257602146499187
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,129,RMSE,0.011741242881715856
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,130,RMSE,0.02756191991441797
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,131,RMSE,0.02914023853651325
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,132,RMSE,0.017482894019659783
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,133,RMSE,0.027361259405653992
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,134,RMSE,0.009413918855366918
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,135,RMSE,0.011329392583978882
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,136,RMSE,0.04506931503287287
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,137,RMSE,0.03841354206656036
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,138,RMSE,0.06921552277069509
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,139,RMSE,0.014780614751182112
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,140,RMSE,0.011723253030341076
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,141,RMSE,0.03229635426440726
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,142,RMSE,0.032335820894440086
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,143,RMSE,0.011904541584546563
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,144,RMSE,0.06601547140120778
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,145,RMSE,0.015015464723314022
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,146,RMSE,0.034660101998236784
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,147,RMSE,0.009970484737853677
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,148,RMSE,0.010427083118528508
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,149,RMSE,0.06892036596775912
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,150,RMSE,0.01188554645843447
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,151,RMSE,0.014431357054084418
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,152,RMSE,0.023944777628250462
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,153,RMSE,0.04706041281723335
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,154,RMSE,0.009408194283602449
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,155,RMSE,0.04862680166850717
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,156,RMSE,0.02982189122359115
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,157,RMSE,0.02773067972425268
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,158,RMSE,0.018961360314878058
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,159,RMSE,0.07039255638728441
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,160,RMSE,0.023781209420470264
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,161,RMSE,0.03481117741081844
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,162,RMSE,0.06638451041810392
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,163,RMSE,0.0704777356706277
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,164,RMSE,0.012078353590598036
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,165,RMSE,0.020380429397166843
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,166,RMSE,0.01591266491225982
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,167,RMSE,0.016729597381747854
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,168,RMSE,0.03858219105862905
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,169,RMSE,0.0185618250422301
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,170,RMSE,0.018232882390743343
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,171,RMSE,0.03907978211250791
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,172,RMSE,0.010051861503106174
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,173,RMSE,0.0270452484640382
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,174,RMSE,0.02965581591874597
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,175,RMSE,0.028640778640202345
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,176,RMSE,0.04885993672898453
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,177,RMSE,0.009196850422487298
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,178,RMSE,0.029064134792301636
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,179,RMSE,0.012546729401063729
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,180,RMSE,0.12330915462504158
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,181,RMSE,0.011920142661847035
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,182,RMSE,0.012361565224352635
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,183,RMSE,0.013294521702013107
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,184,RMSE,0.011520037080969828
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,185,RMSE,0.011685464893478208
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,186,RMSE,0.03348452936420352
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,187,RMSE,0.010036522225145282
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,188,RMSE,0.012842526611454623
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,189,RMSE,0.011720457044060328
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,190,RMSE,0.014452538351391968
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,191,RMSE,0.016446147770103354
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,192,RMSE,0.0277476519002254
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,193,RMSE,0.028029388695009847
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,194,RMSE,0.03833510163860345
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,195,RMSE,0.042716675421178976
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,196,RMSE,0.03974426798309071
family2_full_microbiome_clr_raw_env,Familia 2: microbioma CLR completo + ambiente crudo,regression_18_positive,Regresion 18 positivas,A_environment,A,pysr,PySR,197,RMSE,0.012509576225220335
